Unnamed: 0,date,user,id,retweet_count,like_count,tweet_location,tweet_content,Airline,airline_sentiment,airline_sentiment_confidence,latitude,longitude,Predicted_Sentiment,Sentiment_Confidence,Sentiment_Method
6001,2020-06-14 11:48:54+00:00,DarshankumarBh4,1.27213e+18,0,0,"Iselin, NJ",@HardeepSPuri @airindiain @MoCA_GoI @MEAIndia @PIB_India @AAI_Official @IndEmbFinEst @IndiainChicago @IndiainSingapor @IndiainSweden @Indemb_Muscat @indembkwt @hcikl Please start all private air lines too that is only solution Corona will be forever now in India. So better to Make plan to manage with it. Only #AirIndia won't do all and it never suffice for 50 lack Indian to come back. Are you planning to run this a year ???,airindia,neutral,1.0,28.58,78.55,Neutral,0.32190522193908694,ensemble
4410,2020-06-28 12:03:19+00:00,latestly,1.27721e+18,1,0,"Mumbai, India","Govt Extends Deadline to Bid for Air India by 2 Months Till August 31 Due to COVID-19 Pandemic
https://t.co/Vqv56fNCRf
#AirIndia #Bid #Coronavirus #COVID19 #Pandemic @airindiain",airindia,negative,1.0,23.8333,91.2667,Neutral,0.3895180821418762,ensemble
4477,2020-06-28 04:41:17+00:00,theMManish,1.2771e+18,0,0,,I would like to share my worst experience with @IndiGo6E airlines. Several times I Email and talk to them but my requets was decline still I got no support from #indigoairlines customer care. They took my Rs15000+ money now who will going to pay my lose ð¤·ââï¸,indigo,positive,1.0,34.4,74.28,Negative,0.7633772718429565,ensemble
4842,2020-06-23 22:51:28+00:00,FJW_Aviation,1.27556e+18,1,2,,"35 Years Ago Today Air-India Flight 182 Was Destroyed By Bomb Killing 329 Innocents
#india #Airindia #AirIndia182 

https://t.co/IbIFA4CX9B",airindia,negative,1.0,22.65,88.34,Negative,0.7982797938346863,ensemble
1795,2020-07-17 17:30:23+00:00,dt_next,1.28418e+18,0,0,"Chennai, India","The airline, in a statement, noted that it has introduced the partially voluntary 'Leave Without Pay' (LWP) scheme on July 14. #AirIndia  #LWP #leavewithoutpay
https://t.co/Jg4ausCq84",airindia,neutral,0.6186,11.25,75.7667,Neutral,0.5162192689895629,ensemble
2715,2020-07-11 15:29:02+00:00,sgptnkym,1.28197e+18,0,0,United Kingdom,@airindiain worst customer service ever. Requested a refund in March and still no response despite our effort to try connecting with them. Nothing positive about them. #AirIndia #worstcustomerserviceever,airindia,negative,1.0,26.468,74.639,Negative,0.8502434029145675,ensemble
4428,2020-06-28 09:42:03+00:00,Zoom_News_India,1.27718e+18,0,0,India,https://t.co/fp10HXr5z4 Govt extends deadline for submitting bids for #airindia Air India to Aug 31 #COVID19,airindia,negative,1.0,20.7333,77.0,Neutral,0.5377647757530212,ensemble
2510,2020-07-13 15:38:03+00:00,passionatediver,1.2827e+18,0,0,,@airindiain please answer. Canât believe all tickets to Toronto got sold out in 4 minutes. Whatâs going on?. #AirIndia #DGCA #civilaviation https://t.co/6ulFABk2Ir,airindia,negative,1.0,20.55,74.55,Negative,0.4753280282020569,ensemble
1423,2020-07-21 05:31:10+00:00,Rizuvanmim,1.28545e+18,0,0,Mumbai,@mumbaimatterz @MumMetro @AdimulamSweety This is part and parcel of the day. As many other services were also effected specialy #AirIndia.still it is doing service - nobody is bothered of its future. Need to find ways to walk with the flow.,airindia,negative,1.0,13.33,77.1,Neutral,0.36319388151168824,ensemble
561,2020-07-27 17:19:08+00:00,eeesuresh,1.2878e+18,0,1,,"Dear Indigo, 
PNR: MNF1YN booked on 7th Feb 2020 and travel on 19th apr 2020, It's been almost 4 months I have not received my refund amount, Holding people's money, #indigo 
#COVIDã¼19 #indigo-6e please take the necessary action immediately #indigoairlines #Refund #DGCA",indigo,negative,0.6695,30.6915,76.8537,Negative,0.4692764639854431,ensemble
472,2020-07-28 14:00:00+00:00,NH_India,1.28811e+18,3,3,"New Delhi, India",#AirIndia service engineers have joined the unrest on #paycuts and told the management that the 40% pay cut is leading to resentment among the #employees leading to a impact on their #mind and #health. #NovelCoronavirus https://t.co/Jgl1QtQBiH,airindia,neutral,0.6731,24.75,85.0167,Negative,0.6518005102157592,ensemble
1005,2020-07-24 05:21:54+00:00,indicanews1,1.28653e+18,0,0,"California, USA","Indian airline SpiceJet has been allowed to operate flights between India and the United States.
https://t.co/UwYBjBSUHK

#indicanews #airline #SpiceJet #operate #flights #India #USA #government #designatedsurvivor #scheduled #designation #internationalflights #expansion https://t.co/mfWqpM7J9t",spicejet,neutral,1.0,11.65,78.1667,Neutral,0.48862749338150024,ensemble
3757,2020-07-01 15:58:10+00:00,AmitSha59379271,1.27836e+18,0,0,,"#indigo6e
Flight got canceled form your end I DM other infromation can anyone reply for that.",indigo,negative,1.0,30.6915,76.8537,Negative,0.4059460759162903,ensemble
5679,2020-06-16 22:44:19+00:00,bhavin8283,1.27302e+18,0,2,"Townsville, Queensland","@IndiainToronto @airindiain @apoorvasri @MEAIndia @MoCA_GoI @HardeepSPuri @Ajaybis @HCI_Ottawa @DrSJaishankar @airindiain
 what a crap customer service !!! No reply for email... on-call wait time keeps increasing rather than decreasing time.  my wait started from 9 min and its 80min wait... now i know why #airindia not doing well.",airindia,neutral,1.0,19.3,73.0667,Negative,0.9243521922111512,ensemble
576,2020-07-27 14:50:41+00:00,FlightDreamz,1.28776e+18,0,0,"Lwng GUYland, NY","#Vistara introduces full-flat #businessclass seats on it's new #Airbus #A321neo https://t.co/2LeAvRoUqR via @BLRAviation Airlines need to pay more attention to #flyers comfort and spacing, instead of packing them in. Hope they're not using the middle seats! #travel #COVID19",vistara,neutral,1.0,25.15,82.58,Neutral,0.32853848934173585,ensemble
2855,2020-07-10 07:21:44+00:00,TheStatesmanLtd,1.28149e+18,0,3,"New Delhi, Delhi",The #TataGroup already owns significant stakes in Indiaâs aviation market through joint ventures in the five-year-old full-service airlines #Vistara (with Singapore Airlines) and budget carrier #AirAsia India (with AirAsia). https://t.co/ngsEJz58W5,vistara,negative,1.0,25.3189,83.0128,Neutral,0.5108322143554688,ensemble
132,2020-07-31 01:50:57+00:00,AnupCha86269667,1.28902e+18,0,2,"New Delhi, India",Question of Rahul Gandhi #RafaleInIndia #AirIndia https://t.co/HapJkycZq6,airindia,neutral,1.0,10.52,76.21,Neutral,0.5283327698707581,ensemble
4315,2020-06-29 03:52:36+00:00,Aviationskipper,1.27745e+18,0,0,"Gurgaon, India","DGCA not to renew contract of its CFOI amid salary controversy

#DGCA #CFOI #DGCACFOI #controversy #airindia #aviation #indigo #spicejet #goair #vistara #airasia #cabincrew #india #boeing #jetairways #flightattendantâ¦ https://t.co/E2gZzAzF7X",airindia,negative,1.0,27.33,88.62,Neutral,0.29528140425682065,ensemble
5966,2020-06-14 15:13:59+00:00,MrinmoyDatta1,1.27219e+18,0,1,,I had bought two tickets from Frankfurt to Hyderabad on the flight AI 120 scheduled for 26th June. I can not find the flight on the updated list of VBM flights on Air India Website. What is going on? @airindiain #AirIndia #VandeBharatMissionphase3 @HardeepSPuri,airindia,neutral,0.6444,27.15,78.3949,Negative,0.4251536250114441,ensemble
3210,2020-07-06 18:08:08+00:00,sarafvishal88,1.2802e+18,0,0,"New Delhi, India",@airindiain There seems to be no response from your customer support team regarding my refund status. #VandeBharatMission #AirIndia,airindia,negative,0.7141,28.6667,77.4167,Negative,0.4700270533561706,ensemble
3519,2020-07-04 10:53:29+00:00,IndiainMyanmar,1.27937e+18,18,88,Myanmar,"ð®ð³ India Myanmar ð²ð² 
Vande Bharat Mission 

âï¸ Yangon to Delhi via Lucknow 

5th batch of Indians boarded the special evacuation flight AI 1234 today. 

@AmbSaurabhKumar interacted with the passengers at the airport. 

#VandeBharathMission #AirIndia https://t.co/MaLWsJ3FEb",airindia,negative,1.0,21.4704,83.9701,Neutral,0.5472837924957276,ensemble
2310,2020-07-15 12:57:38+00:00,TheKootneeti,1.28339e+18,1,2,"New Delhi, India","Recovered Indian Newspapers from French Glaciers could be from 1966 plane crash

Reports @PanwarVasundhra 

#AirIndia #FrenchAlps 

https://t.co/ZWJQDf7C9O",airindia,negative,1.0,17.6833,75.9167,Neutral,0.423306405544281,ensemble
1894,2020-07-17 04:03:10+00:00,ians_india,1.28398e+18,0,5,New Delhi,The cabin crew of #AirIndia (@airindiain) has told the management that the compulsory leave scheme is a smokescreen for retrenchment by the backdoor and has demanded that it be kept in abeyance. https://t.co/ZZnfeOD5uf,airindia,neutral,0.6753,28.6667,77.4167,Neutral,0.3592957377433777,ensemble
2948,2020-07-09 07:22:57+00:00,business_today,1.28113e+18,1,1,India,"COVID-19 insurance: SpiceJet offers flyers first-of-its-kind cover; here's how you can avail it #COVID19insurance #SpiceJet 

https://t.co/jiPigx221O https://t.co/KeGEQjgK07",spicejet,neutral,0.6633,23.8504,78.75,Neutral,0.34998501777648927,ensemble
4631,2020-06-26 10:47:25+00:00,MeAliveSameer,1.27647e+18,0,0,Universe,"Well it is only possible in Pakistan, they have fake PM @ImranKhanPTI too @realDonaldTrump @POTUS @FATFWatch #fatf #Aircraft #AirCanada #airindia #FAKE #Pilot #UNSC https://t.co/ZUChFBX18G",airindia,positive,0.677,19.0833,74.7333,Negative,0.6037563663482666,ensemble
1728,2020-07-18 07:49:00+00:00,Arshad_H31,1.28439e+18,0,4,,"Firing from job is now renamed as unpaid leave for 5 years. That way it wonât reflect on unemployment data. 
Masterstroke #AirIndia",airindia,negative,1.0,34.0911,74.8061,Neutral,0.2843545854091644,ensemble
6560,2020-06-10 14:44:29+00:00,JLatestnews,1.27073e+18,0,0,"Victoria, British Columbia","2/n -
1)#AirIndia on June 8th 7.30 am PDT displayed all seats for #AI 1158 #AI1158 #Vancouver #YVR to #Mumbai #BOM âsold outâ
2)later after 8 am, few âprivileged, #stranded, #distressed #Indiansâcould manage to book an economy seat worth Rs#1.37 lakhs(note its not Rs#1.07 lakhs)",airindia,negative,0.6596,18.1167,83.4167,Neutral,0.461614294052124,ensemble
5252,2020-06-20 06:41:06+00:00,travelobiz,1.27423e+18,1,2,India,"Just 0.03% of over 12 lakh domestic flight passengers test positive for COVID-19.

#AirIndia #AirIndiaDomestic #AirAsiaIndia #CoronaPositive #COVID19Tests #DomesticFlights #GoAir #India #Indigo #Spicejet https://t.co/8ef3VyoOEl https://t.co/OiWKMf8fTc",airindia,negative,0.6648,25.5744,91.8789,Neutral,0.46742423772811886,ensemble
4554,2020-06-27 07:19:40+00:00,the_news_21,1.27678e+18,0,0,"Mumbai, India",Scheduled international flights suspended till July 15 but some on selected routes may be allowed: DGCA https://t.co/g8nEJVgYbP #Covid_19 #DGCAIndia #internationalflights #suspended #services #coronavirus #pandemic #AirIndia #privatedomesticairlines #VandeBharatMission @MoCA_GoI,airindia,neutral,0.6944,22.59,88.31,Neutral,0.36261051893234253,ensemble
6641,2020-06-10 06:05:04+00:00,PRA24,1.2706e+18,13,24,"Mumbai , India","@VisheshCC 
@rkumar1958 
Please don't disqualify #JetAirways' PRAs on frivolous grounds, allow them to file the bids.

Employee consortium has fulfilled the floor criteria and must be allowed to bid.",jetairways,neutral,0.6534,16.7,74.2333,Neutral,0.43718944787979125,ensemble
5021,2020-06-22 18:51:03+00:00,sjlazars,1.27514e+18,11,58,"ÃT: 18.45833,73.920092","#AirIndia #AI182 #Avgeek 

Remembering you Dad Sylvia &amp; Sandeeta &amp; all those pax &amp; Crew we lost on this day 35 years ago

Time has passed us by
But Memories grow stronger
Pain grows deeper

Praying for the families of the #Kanishka tragedy 23/6/85

luv u &amp; miss u â¤ï¸
until we meet https://t.co/kz4IUFyfaD",airindia,negative,0.7087,23.25,87.85,Positive,0.3593977332115173,ensemble
6391,2020-06-12 02:50:24+00:00,KushalDave218,1.27127e+18,1,2,"Navsari,Gujrat,India","25 years of Boeing 777 first Flight 

#Boeing #boein777 #firstflight #unitedairlined #june1995 #planespotting #planespotter #AvGeek #boeinglovers #airindia #Singaporesairlines #AmericanAirlines #Emirates #TurkishAirlines #boeing7771000 #boeing777300er https://t.co/PzccOfIAtH",airindia,negative,1.0,12.9716,77.5946,Neutral,0.5211762070655822,ensemble
6753,2020-06-09 12:46:14+00:00,FauzanFazl,1.27034e+18,2,2,,@Nedlifenews Really Sad News! I hope some of these Pilots get absorbed with @JetAirways as it's on the verge of revival. #JetAirways #9W #JetRevival #MakeJetFlyAgain #SaveJetAirways,jetairways,negative,1.0,28.58,78.55,Neutral,0.26871471405029296,ensemble
3996,2020-06-30 07:17:30+00:00,FauzanFazl,1.27786e+18,1,1,,"@khabri_lal @AAI_Official @JetAirways also has short haul #Boeing737 aircrafts Pilots &amp; CabinCrew to do repatriation flights to Singapore, UAE &amp; other Gulf countries #JetAirways #9W #JetRevival #MakeJetFlyAgain #SaveJetAirways",jetairways,positive,1.0,25.18,75.83,Neutral,0.4838433265686035,ensemble
6553,2020-06-10 15:29:14+00:00,ChangelaVineet,1.27074e+18,1,4,"Detroit, MI",@airindiain @DrSJaishankar #VandeBharatMissionphase3 #IndiansinUSA #AirIndia #IndiaFightsCorona #MEAindia #FlyAI  we r on #H1B visa and came here in India at end of Feb suppose to return back to US by end of March but stuck due to lockdown. Plshelp us to return back to US ð,airindia,negative,0.6716,25.42,86.13,Negative,0.4119192126274109,ensemble
50,2020-07-31 11:48:33+00:00,mriduljain89,1.28917e+18,0,0,"Paris, Ãle-de-France, France","@Indian_Embassy Sir, I will be flying to DEL next week via #AirIndia  under #VBM5. How do I go about registering myself for mandatory 7 day hotel quarantine. Do I need to book hotel before flying or is it on arrival? TIA",airindia,neutral,0.6764,26.2918,73.0168,Neutral,0.5287670373916625,ensemble
4899,2020-06-23 14:05:33+00:00,WallDravid,1.27543e+18,0,0,sarnia,@MoCA_GoI @airindiain @HardeepSPuri @PIB_India @PMOIndia @MEAIndia @indiandiplomats For gods sake stop this #VBM bluffing with people and open the airports and start being normal. Its been months now and lot of people are suffering being struck here and have our own responsiblities to attend to.#intl flights #AirIndia #HardeepSinghPuri,airindia,positive,1.0,26.4725,80.3311,Negative,0.6779791994094848,ensemble
4051,2020-06-29 18:13:46+00:00,RiteshPARKHI6,1.27767e+18,0,2,,"#AirIndia Team, I want to know what does this screen shot mean?. There is neither email nor further information after this Success message. What do I do with this? What kind of app is this where you can't handle heavy traffic? This is very annoying. https://t.co/oKxfXrJhup",airindia,negative,1.0,11.25,75.7667,Negative,0.5963628363609313,ensemble
2249,2020-07-15 14:17:25+00:00,MuthuSKrishnan1,1.28341e+18,1,2,india,"#AirIndia to send some staffers on compulsory leave without pay up to 5 years

Air India has approved a leave without pay (#LWP) scheme for employees of six months or two years extendable up to five years. 

Read--https://t.co/rRny5ulrZi https://t.co/Iu2XsREVxo",airindia,neutral,0.6854,27.1,93.62,Neutral,0.49497209787368773,ensemble
476,2020-07-28 12:57:43+00:00,voxya_,1.2881e+18,1,0,India,"Flight cancelled by #AirIndia but amount not refunded, complaint filed against @airindiain  
https://t.co/YUSNyQlL1k",airindia,positive,1.0,15.15,76.915,Negative,0.532332022190094,ensemble
1488,2020-07-20 14:41:13+00:00,GlobalIndians,1.28522e+18,0,1,Global,"#India to resume international flight operations establishing bilateral bubbles with #France, #Germany &amp; #USA. Similar arrangement with the #UK and #UAE to soon be permitted. #globalindians #AirIndia #AirFrance #UnitedAirlines #Lufthansa #BritishAirways #Emirates #Etihad #Indigo https://t.co/XnJZKvmEmV",airindia,negative,1.0,10.8,79.15,Neutral,0.503618037700653,ensemble
3349,2020-07-06 04:52:11+00:00,Saurabh78915032,1.28e+18,0,2,"malihabad, lucknow,india",Saurabh gupta boxer #Saurabhguptaboxer #boxersaurabhgupta #indianboxer #TrendingNow #AirIndia https://t.co/0pLPfNkct4,airindia,negative,0.6872,34.4,74.28,Neutral,0.5481399178504943,ensemble
4159,2020-06-29 14:41:30+00:00,CanadainIndia,1.27761e+18,0,4,India,(2/6) #Canadians outside #Delhi can book domestic flights to reach Delhi and connect to #AirIndia flights to #Canada. Take advantage of @airindiain repatriation flights and book now to avoid disappointment.,airindia,positive,0.6531,19.2502,73.1602,Neutral,0.4456566095352173,ensemble
5425,2020-06-18 16:01:35+00:00,anilkumar_jh,1.27365e+18,1,1,"Hounslow, London",@HCI_London @CGI_Bghm @IndiaInScotland @airindiain Not sure what's happening!! #AirIndia is telling that the feeder flights to LHR-BLR bookings are closed! WHEN DID THEY OPENED THE BOOKINGS?? Surprise! https://t.co/8Xovinh8Mq,airindia,negative,0.6485,25.42,86.13,Neutral,0.3273453712463379,ensemble
2132,2020-07-15 18:21:20+00:00,HarishB30828340,1.28347e+18,0,0,à¤­à¤¾à¤°à¤¤,"@airindiain #AirIndia had booked tickets from Mumbai to Mangalore for 24th May due to lock down the flight did not operate, Need refund for the same as agent is saying no refund. Pnr Air India Web Booking eTicket (J9RPQ).Please refund the amount.",airindia,negative,1.0,17.9756,79.6011,Negative,0.4813377847671509,ensemble
239,2020-07-30 05:14:36+00:00,khabri_lal,1.2887e+18,0,9,India,"#ICYMI

#IndiGo and #spicejet earnings are indicating a tough period ahead for aviation in #India 
There has been no support from the government and instead more regulation is in place - on capacity and fares!
What do you think should be the way forward?

https://t.co/8sICLS2nM5",spicejet,positive,1.0,11.0,76.9667,Negative,0.4657102353096008,ensemble
